objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
1168,False,34.100.18,1934,True,https://images.metmuseum.org/CRDImages/ad/original/97143.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/97143.jpg,[],,The American Wing,Candle stand,Candlestand,American,,,,,,,,,,,,,,,,,1700–1750,1700,1750,Pine,H. 28 1/2 in. (72.4 cm); Diam. 10 1/4 in. (26 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 26.0351, 'Height': 72.3901}}]","Gift of Mrs. Robert W. de Forest, 1933",Made in,,Pennsylvania,,United States,Mid-Atlantic,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1168,,,False,
1169,False,34.100.194,1934,True,https://images.metmuseum.org/CRDImages/ad/original/97247.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/97247.jpg,[],,The American Wing,Candle stand,Candlestand,American,,,,,,,,,,,,,,,,,1700–1800,1700,1800,Wrought iron,H. 45 in. (114.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 114.3002}}]","Gift of Mrs. Robert W. de Forest, 1933",Made in,,Pennsylvania,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1169,,https://www.wikidata.org/wiki/Q116372506,False,774
1170,False,44.12.13,1944,True,https://images.metmuseum.org/CRDImages/ad/original/132656.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/132656.jpg,['https://images.metmuseum.org/CRDImages/ad/original/ADA3722.jpg'],,The American Wing,Candlestick,Standing candlestick,,,,,,,,,,,,,,,,,,1730–50,1730,1750,Brass and iron,H. 62 in. (157.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 157.4803}}]","Bequest of Sarah Williams, 1944",Possibly made in,Boston,Massachusetts,,United States,New England,,,,,,,,,2022-06-02T12:28:57.13Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1170,,,False,
1171,False,46.67.120,1946,True,https://images.metmuseum.org/CRDImages/ad/original/138632.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/138632.jpg,[],,The American Wing,Candle stand,Candlestand,"Chinese, for American market",,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Wood,27 x 14 1/2 x 11 5/8 in. (68.6 x 36.8 x 29.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 29.5276, 'Height': 68.6, 'Width': 36.8}}]","Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",Made in,,,,China,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1171,,https://www.wikidata.org/wiki/Q116372505,False,774
1172,False,46.67.121,1946,True,https://images.metmuseum.org/CRDImages/ad/original/138633.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/138633.jpg,[],,The American Wing,Candle stand,Candlestand,,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,"Mahogany, birch",27 3/4 x 19 3/4 x 14 1/2 in. (70.5 x 50.2 x 36.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 36.8, 'Height': 70.5, 'Width': 50.1651}}]","Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",,,,,,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1172,,https://www.wikidata.org/wiki/Q116372504,False,774
1173,False,47.103.10,1947,True,https://images.metmuseum.org/CRDImages/ad/original/139003.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/139003.jpg,['https://images.metmuseum.org/CRDImages/ad/original/141744.jpg'],,The American Wing,Candle stand,Candlestand,American,,,,,,,,,,,,,,,,,1700–1800,1700,1800,Maple,H. 37 3/8 in. (94.9 cm); Diam. 11 in. (27.9 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 27.9401, 'Height': 94.9327}}]","Gift of Mrs. J. Insley Blair, 1947",Probably made in,,Massachusetts,,United States,New England,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1173,,https://www.wikidata.org/wiki/Q116372503,False,774
1174,False,66.10.20,1966,True,https://images.metmuseum.org/CRDImages/ad/original/DP157245.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP157245.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/196403.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/188900.jpg']","[{'constituentID': 87377, 'role': 'Maker', 'name': 'United Society of Believers in Christ’s Second Appearing (“Shakers”)', 'constituentULAN_URL': '(not assigned)', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q1370167', 'gender': ''}]",The American Wing,Candle stand,Candle Stand,"American, Shaker",,,,,Maker,,United Society of Believers in Christ’s Second Appearing (“Shakers”),"American, active ca. 1750–present",,United Society of Believers in Christ’s Second Appearing,American,1750,9999,,https://www.wikidata.org/wiki/Q1370167,(not assigned),1800–1830,1800,1830,"Cherry, birch, pine",26 x 18 3/4 x 12 5/8 in. (66 x 47.6 x 32.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 32.1, 'Height': 66, 'Width': 47.6251}}]","Friends of the American Wing Fund, 1966",Made in,New Lebanon,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1174,,https://www.wikidata.org/wiki/Q116372499,False,734
1175,False,66.10.21,1966,True,https://images.metmuseum.org/CRDImages/ad/original/DP263982.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP263982.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/190608.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/ADA300.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/196404.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/ADA3261.jpg']","[{'constituentID': 87377, 'role': 'Maker', 'name': 'United Society of Believers in Christ’s Second Appearing (“Shakers”)', 'constituentULAN_URL': '(not assigned)', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q1370167', 'gender': ''}]",The American Wing,Candle stand,Candle Stand,"American, Shaker",,,,,Maker,,United Society of Believers in Christ’s Second Appearing (“Shakers”),"American, active ca. 1750–present",,United Society of Believers in Christ’s Second Appearing,American,1750,9999,,https://www.wikidata.org/wiki/Q1370167,(not assigned),1800–1840,1800,1840,Cherry,25 1/2 x 18 x 18 in. (64.8 x 45.7 x 45.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 45.7, 'Height': 64.8, 'Width': 45.7201}}]","Friends of the American Wing Fund, 1966",Made in,New Lebanon,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1175,,https://www.wikidata.org/wiki/Q116372495,True,734
1176,False,66.10.29,1966,True,https://images.metmuseum.org/CRDImages/ad/original/184421.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/184421.jpg,[],"[{'constituentID': 87377, 'role': 'Maker', 'name': 'United Society of Believers in Christ’s Second Appearing (“Shakers”)', 'constituentULAN_URL': '(not assigned)', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q1370167', 'gender': ''}]",The American Wing,Candle stand,Candle Stand,"American, Shaker",,,,,Maker,,United Society of Believers in Christ’s Second Appearing (“Shakers”),"American, active ca. 1750–present",,United Society of Believers in Christ’s Second Appearing,American,1750,9999,,https://www.wikidata.org/wiki/Q1370167,(not assigned),1800–1840,1800,1840,"Maple, basswood",16 1/4 x 13 1/4 x 6 7/16 in. (41.3 x 33.7 x 16.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 16.3513, 'Height': 41.3, 'Width': 33.7}}]","Friends of the American Wing Fund, 1966",Made in,New Lebanon,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1176,,https://www.wikidata.org/wiki/Q116372500,False,774
1177,False,67.260.2,1967,True,https://images.metmuseum.org/CRDImages/ad/original/189280.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/189280.jpg,[],,The American Wing,Candle stand,Candlestand,American,,,,,,,,,,,,,,,,,1750–1800,1750,1800,Wood,42 3/4 x 10 5/8 x 10 3/8 in. (108.6 x 27 x 26.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 26.3526, 'Height': 108.6, 'Width': 27}}]","Gift of Mr. and Mrs. Henry Sherman, 1967",Possibly made in,,Pennsylvania,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1177,,https://www.wikidata.org/wiki/Q116372497,False,774
1178,False,67.260.6,1967,False,,,[],,The American Wing,Candle stand,Candlestand,,,,,,,,,,,,,,,,,,1775–1800,1775,1800,"Tin, iron, lead, paint",H. 29 1/4 in. (74.3 cm); Diam. 5 7/8 in. (14.9 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 14.9225, 'Height': 74.2951}}]","Gift of Mr. and Mrs. Henry Sherman, 1967",,,,,,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1178,,https://www.wikidata.org/wiki/Q116390472,False,774
1180,False,69.207,1969,True,https://images.metmuseum.org/CRDImages/ad/original/ADA207.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/ADA207.jpg,['https://images.metmuseum.org/CRDImages/ad/original/204786.jpg'],,The American Wing,Stand,Stand,American,,,,,Artist,Attributed to,William Sprats,"American, 1747–1810",,"Sprats, William",American,1747,1810,,,,1778–81,1778,1781,Cherry,28 1/2 x 10 1/4 x 17 in. (72.4 x 26 x 43.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 43.2, 'Height': 72.4, 'Width': 26.0351}}]","Gift of Elizabeth B. Carrick, 1969",Made in,,Connecticut,New London County,United States,New England,,,,,,,,,2024-03-15T04:53:14.917Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1180,,https://www.wikidata.org/wiki/Q116372494,False,717
1181,False,1971.180.60,1971,True,https://images.metmuseum.org/CRDImages/ad/original/197724.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/197724.jpg,[],,The American Wing,Candle stand,Candlestand,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,"Wrought iron, bronze, brass",61 3/8 x 15 1/2 x 16 in. (155.9 x 39.4 x 40.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 40.6, 'Height': 155.9, 'Width': 39.3701}}]","Bequest of Flora E. Whiting, 1971",,,,,,,,,,,,,,,2023-10-12T04:55:57.067Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1181,,https://www.wikidata.org/wiki/Q116372491,False,774
1182,False,20.110,1920,False,,,[],"[{'constituentID': 1308, 'role': 'Maker', 'name': 'Benjamin Gerrish', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Candle stand,Candlestand,American,,,,,Maker,,Benjamin Gerrish,,,"Gerrish, Benjamin",American,,9999,,,,ca. 1735,1732,1735,"Iron, brass",50 x 13 in. (127 x 33 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 127, 'Width': 33.0201}}]","Rogers Fund, 1920",Made in,Boston,Massachusetts,,United States,New England,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1182,,https://www.wikidata.org/wiki/Q116372490,False,774
1183,False,11.87.78,1911,True,https://images.metmuseum.org/CRDImages/ad/original/DP250138.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP250138.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/DP250085.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP250087.jpg']",,The American Wing,Candlestick,Candlestick,Mexican,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Tin-glazed earthenware,H. 15 1/2 in. (39.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 39.4}}]","Gift of Mrs. Robert W. de Forest, 1911",Made in,,,,Mexico,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1183,"[{'term': 'Dogs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300265714', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q144'}]",https://www.wikidata.org/wiki/Q116372479,False,774
1184,False,18.95.4,1918,True,https://images.metmuseum.org/CRDImages/ad/original/DP257752.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP257752.jpg,[],,The American Wing,Candlestick,Candlestick,American,,,,,,,,,,,,,,,,,1800–1830,1800,1830,Earthenware,H. 4 in. (10.2 cm); Diam. 5 in. (12.7 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 12.7, 'Height': 10.16}}]","Rogers Fund, 1918",Probably made in,,Delaware,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1184,,https://www.wikidata.org/wiki/Q116372482,False,774
1185,False,20.14.7,1920,True,https://images.metmuseum.org/CRDImages/ad/original/45249.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/45249.jpg,[],,The American Wing,Candlestick,Candlestick,American,,,,,,,,,,,,,,,,,1700–1800,1700,1800,Free-blown lead aquamarine glass,H. 10 1/4 in. (26 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 26}}]","Rogers Fund, 1920",Made in,,,,United States,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1185,,https://www.wikidata.org/wiki/Q116372486,False,774
1186,False,35.43.1,1935,False,,,[],,The American Wing,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,ca. 1650,1647,1650,Brass,H. 8 1/4 in. (21 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 20.955}}]","Rogers Fund, 1935",Made in,,,,England,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1186,,,False,
1187,False,35.43.2,1935,False,,,[],,The American Wing,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,ca. 1650,1647,1650,Brass,H. 7 in. (17.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 17.78}}]","Rogers Fund, 1935",Made in,,,,England,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1187,,https://www.wikidata.org/wiki/Q116390473,False,774
1188,False,35.43.3,1935,False,,,[],,The American Wing,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,ca. 1650,1647,1650,Brass,H. 5 3/4 in. (14.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 14.605}}]","Rogers Fund, 1935",Made in,,,,England,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1188,,https://www.wikidata.org/wiki/Q116390479,False,774
1189,False,35.43.4,1935,False,,,[],,The American Wing,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,ca. 1650,1647,1650,Brass,H. 5 1/4 in. (13.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 13.335}}]","Rogers Fund, 1935",Made in,,,,England,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1189,,https://www.wikidata.org/wiki/Q116390486,False,774
1190,False,36.164,1936,True,https://images.metmuseum.org/CRDImages/ad/original/110150.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/110150.jpg,[],,The American Wing,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,"Steel, brass",10 x 5 x 5 in. (25.4 x 12.7 x 12.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 12.7, 'Height': 25.4, 'Width': 12.7}}]","Rogers Fund, 1936",,,,,,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1190,,https://www.wikidata.org/wiki/Q116372484,False,774
1191,False,37.134.8,1937,False,,,[],,The American Wing,Candlestick,Candlestick,American,,,,,,,,,,,,,,,,,1800–1900,1800,1900,Earthenware,H. 1 3/4 in. (4.4 cm); Diam. 2 5/8 in. (6.7 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 6.6675, 'Height': 4.445}}]","Gift of Mrs. J. Insley Blair, 1937",Made in,Strasburg,Virginia,,United States,Southern,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1191,,https://www.wikidata.org/wiki/Q116390493,False,774
1192,False,41.160.389,1941,True,https://images.metmuseum.org/CRDImages/ad/original/126261.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/126261.jpg,[],,The American Wing,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,1770–1800,1770,1800,Brass,H. 6 1/2 in. (16.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 16.51}}]","Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1192,,https://www.wikidata.org/wiki/Q116372488,False,774
1193,False,41.160.397,1941,True,https://images.metmuseum.org/CRDImages/ad/original/126263.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/126263.jpg,['https://images.metmuseum.org/CRDImages/ad/original/146886.jpg'],,The American Wing,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,1660–80,1660,1680,Brass,H. 10 in. (25.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 25.4001}}]","Bequest of W. Gedney Beatty, 1941",Made in,,,,England,,,,,,,,,,2023-09-27T04:54:32.717Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1193,,https://www.wikidata.org/wiki/Q116372487,False,
1194,False,41.160.398,1941,True,https://images.metmuseum.org/CRDImages/ad/original/126264.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/126264.jpg,[],,The American Wing,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,1600–1700,1600,1700,Brass,H. 8 in. (20.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 20.32}}]","Bequest of W. Gedney Beatty, 1941",Possibly made in,,,,Netherlands,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1194,,https://www.wikidata.org/wiki/Q116372483,False,774
1195,False,41.160.399,1941,True,https://images.metmuseum.org/CRDImages/ad/original/126265.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/126265.jpg,[],,The American Wing,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,1600–1700,1600,1700,Brass,H. 8 in. (20.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 20.32}}]","Bequest of W. Gedney Beatty, 1941",Possibly made in,,,,Netherlands,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1195,,https://www.wikidata.org/wiki/Q116372481,False,774
1196,False,41.160.400,1941,True,https://images.metmuseum.org/CRDImages/ad/original/126266.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/126266.jpg,['https://images.metmuseum.org/CRDImages/ad/original/146886.jpg'],,The American Wing,Candlestick,Candlestick,,,,,,,,,,,,,,,,,,1600–1700,1600,1700,Brass,H. 7 3/4 in. (19.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 19.685}}]","Bequest of W. Gedney Beatty, 1941",Made in,,,,,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1196,,https://www.wikidata.org/wiki/Q116372485,False,774
